size,image_quality,1,2,4,8,16,32
14400,160x90,182,352,691,1404,3398,7625
19200,160x120,182,350,695,1405,3430,7639
25344,176x144,182,352,693,1409,3436,7631
43200,240x180,183,351,693,1407,3443,7630
57600,320x180,183,352,693,1410,3431,7641
76800,320x240,185,353,693,1413,3392,7642
129600,480x270,182,353,692,1416,3395,7625
172800,480x360,183,351,695,1416,3525,7668
230400,640x360,183,352,691,1412,3457,7651
307200,640x480,182,350,691,1407,3432,7626
360000,800x450,183,351,696,1407,3431,7642
480000,800x600,183,351,692,1409,3441,7657
655360,1024x640,183,351,693,1405,3431,7640
786432,1024x768,183,352,691,1412,3438,7622
921600,1280x720,184,351,688,1406,3408,7636
1024000,1280x800,183,351,696,1410,3396,7607
1228800,1280x960,183,355,691,1413,3403,7650
