Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.0572509765625,0.1512451171875,0.2880859375,1.2576416015625,0.95087890625
0.2,0.100732421875,0.492041015625,1.06181640625,1.73740234375,2.4142822265625
0.3,0.23837890625,1.0826904296875,1.958251953125,4.0461669921875,3.8250732421875
0.4,0.335400390625,1.828857421875,2.8184814453125,4.242041015625,5.5941162109375
0.5,0.3271484375,0.440869140625,1.9566162109375,0.3896484375,3.989501953125
0.6,0.28701171875,1.251513671875,1.7322509765625,2.241845703125,3.63544921875
0.7,0.316650390625,1.205322265625,1.7357421875,2.217333984375,3.3925537109375
0.8,0.36884765625,1.5818115234375,1.5034912109375,2.224267578125,3.53955078125
0.9,0.4293212890625,1.1514892578125,1.5615234375,1.804541015625,3.0901123046875
1,0.387353515625,0.485595703125,0.4890869140625,0.5011962890625,0.4962158203125
