Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.03359375,0.07529296875,0.1388916015625,0.5655517578125,0.3997314453125
0.2,0.0520263671875,0.2207275390625,0.459423828125,0.7255126953125,1.052490234375
0.3,0.090185546875,0.4650146484375,0.856689453125,1.7603759765625,1.709326171875
0.4,0.140625,0.793798828125,1.2387939453125,1.8511474609375,2.4669921875
0.5,0.2307861328125,0.3293701171875,1.848291015625,0.1255859375,3.3103759765625
0.6,0.30810546875,1.571728515625,2.0734619140625,2.8081298828125,4.2585205078125
0.7,0.2544677734375,1.014501953125,1.341796875,1.8878662109375,2.7539794921875
0.8,0.2907958984375,1.2722900390625,1.6293701171875,2.0364990234375,3.514111328125
0.9,0.2719482421875,0.977099609375,1.3446533203125,1.76083984375,2.898388671875
1,0.1585693359375,0.17216796875,0.177490234375,0.1865966796875,0.19091796875
