size,image_quality,1,2,4,8,16,32
14400,160x90,166,180,192,249,375,607
16000,160x100,175,183,209,272,402,647
19200,160x120,174,201,235,312,435,715
43200,240x180,176,212,271,302,502,883
57600,320x180,181,204,247,324,526,818
64000,320x200,185,192,243,835,1035,1647
76800,320x240,188,218,270,381,657,1361
129600,480x270,192,241,302,955,685,2012
144000,480x300,197,246,312,479,1309,1274
172800,480x360,209,277,846,508,1029,4584
230400,640x360,212,511,378,577,891,1588
256000,640x400,244,278,1158,580,1009,3150
307200,640x480,243,285,2185,947,1072,2853
360000,800x450,279,346,522,770,1301,2319
400000,800x500,286,375,1639,1230,1364,3513
480000,800x600,308,382,869,906,2150,3590
589824,1024x576,278,679,588,1005,1760,5683
655360,1024x640,324,482,692,1065,1914,3733
786432,1024x768,361,1050,752,1262,4039,5465
921600,1280x720,335,913,1600,2486,4752,7894
1024000,1280x800,389,517,861,1481,2704,5171
1228800,1280x960,386,1791,2074,2264,5500,9754
1296000,1440x900,903,2198,1516,2160,5468,11544
1555200,1440x1080,2068,1639,2286,3456,7696,14529
2073600,1920x1080,752,800,1793,4715,7078,16080
