size,image_quality,1,2,4,8,16,32
11,11kb,142,208,275,291,434,542
13,13kb,202,198,270,354,409,563
19,19kb,206,209,281,356,507,579
25,25kb,205,271,340,421,507,647
31,31kb,208,268,341,422,514,613
70,70kb,277,349,465,623,588,1291
83,83kb,269,405,545,550,869,669
120,120kb,336,412,500,671,886,810
168,168kb,417,538,534,604,669,850
218,218kb,424,548,555,1046,720,1525
