Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.1482421875,0.1551513671875,0.127587890625,0.1570556640625,1.234228515625
0.2,0.1524658203125,0.131640625,0.1774658203125,0.1463623046875,1.285595703125
0.3,0.14814453125,0.1510986328125,0.1725830078125,0.146630859375,1.4087158203125
0.4,0.142822265625,0.157421875,0.1834716796875,0.1703369140625,1.387646484375
0.5,0.12470703125,0.1583984375,0.202587890625,0.1521728515625,1.5191650390625
0.6,0.121728515625,0.1688720703125,0.2239013671875,0.164013671875,1.52568359375
0.7,0.128955078125,0.176953125,0.2437744140625,0.4910888671875,1.6818359375
0.8,0.150146484375,0.19072265625,0.210009765625,0.19658203125,1.776171875
0.9,0.1351318359375,0.213720703125,0.214013671875,0.2402099609375,1.750927734375
1,0.0267333984375,0.03076171875,0.028125,0.0314697265625,0.0238525390625
