Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.1681640625,0.1367431640625,0.15947265625,0.1431640625,1.5247802734375
0.2,0.1470947265625,0.137353515625,0.199365234375,0.1485595703125,1.63017578125
0.3,0.166064453125,0.1432373046875,0.198876953125,0.167919921875,1.771923828125
0.4,0.1591552734375,0.177978515625,0.2297607421875,0.16982421875,1.7070556640625
0.5,0.1866455078125,0.1885009765625,0.2300048828125,0.19853515625,2.037109375
0.6,0.1671875,0.227685546875,0.2312744140625,0.209033203125,1.9905517578125
0.7,0.1676513671875,0.21396484375,0.234375,0.2445556640625,2.138525390625
0.8,0.16435546875,0.2467529296875,0.23017578125,0.2341064453125,2.2495361328125
0.9,0.1689697265625,0.2386962890625,0.240673828125,0.232177734375,2.1668212890625
1,0.0358642578125,0.037109375,0.0349853515625,0.041162109375,0.039013671875
