size,image_quality,1,2,4,8,16,32
14400,160x90,2395,4656,9232,18319,36384,72553
16000,160x100,2351,4576,9108,18099,35747,71350
19200,160x120,1988,3792,7463,14779,29863,58232
43200,240x180,2052,3963,7739,15294,30276,59963
57600,320x180,2473,4767,9363,18511,36617,73001
64000,320x200,2447,4727,9291,18353,36280,72281
76800,320x240,2104,3980,7756,15307,30418,59341
129600,480x270,2554,4956,9542,18889,37263,73874
144000,480x300,2523,4852,9382,18533,36116,72522
172800,480x360,2137,4027,7915,15557,30599,60257
230400,640x360,2631,5024,9724,19083,37463,73971
256000,640x400,2616,4993,9683,18883,36691,72936
307200,640x480,2242,4173,8064,15707,30556,59755
360000,800x450,2726,5011,9816,19240,37303,73852
400000,800x500,2635,4875,9622,19089,36991,73107
480000,800x600,2269,4152,8284,15625,31308,60260
589824,1024x576,2823,5222,10206,19474,38098,74485
655360,1024x640,2788,5176,10073,19410,37479,73741
786432,1024x768,2489,4584,8213,16534,31922,61745
921600,1280x720,2957,5396,9966,19508,38660,75366
1024000,1280x800,2914,5417,10033,19539,37688,74788
1228800,1280x960,2534,4605,8849,16374,32244,63329
1296000,1440x900,2966,5265,10383,19249,38200,74887
1555200,1440x1080,2636,4662,8253,16465,31945,63129
2073600,1920x1080,3034,5633,10788,20378,39753,79257
