Nearest_0.1,1,2,4,8,16,32,,Nearest_0.2,1,2,4,8,16,32,Nearest_0.3,1,2,4,8,16,32,Nearest_0.4,1,2,4,8,16,32,Nearest_0.5,1,2,4,8,16,32,Nearest_0.6,1,2,4,8,16,32,Nearest_0.7,1,2,4,8,16,32,Nearest_0.8,1,2,4,8,16,32,Nearest_0.9,1,2,4,8,16,32,Nearest_1,1,2,4,8,16,32,Linear_0.1,1,2,4,8,16,32,Linear_0.2,1,2,4,8,16,32,Linear_0.3,1,2,4,8,16,32,Linear_0.4,1,2,4,8,16,32,Linear_0.5,1,2,4,8,16,32,Linear_0.6,1,2,4,8,16,32,Linear_0.7,1,2,4,8,16,32,Linear_0.8,1,2,4,8,16,32,Linear_0.9,1,2,4,8,16,32,Linear_1,1,2,4,8,16,32,Cubic_0.1,1,2,4,8,16,32,Cubic_0.2,1,2,4,8,16,32,Cubic_0.3,1,2,4,8,16,32,Cubic_0.4,1,2,4,8,16,32,Cubic_0.5,1,2,4,8,16,32,Cubic_0.6,1,2,4,8,16,32,Cubic_0.7,1,2,4,8,16,32,Cubic_0.8,1,2,4,8,16,32,Cubic_0.9,1,2,4,8,16,32,Cubic_1,1,2,4,8,16,32,Area_0.1,1,2,4,8,16,32,Area_0.2,1,2,4,8,16,32,Area_0.3,1,2,4,8,16,32,Area_0.4,1,2,4,8,16,32,Area_0.5,1,2,4,8,16,32,Area_0.6,1,2,4,8,16,32,Area_0.7,1,2,4,8,16,32,Area_0.8,1,2,4,8,16,32,Area_0.9,1,2,4,8,16,32,Area_1,1,2,4,8,16,32,Lanczos4_0.1,1,2,4,8,16,32,Lanczos4_0.2,1,2,4,8,16,32,Lanczos4_0.3,1,2,4,8,16,32,Lanczos4_0.4,1,2,4,8,16,32,Lanczos4_0.5,1,2,4,8,16,32,Lanczos4_0.6,1,2,4,8,16,32,Lanczos4_0.7,1,2,4,8,16,32,Lanczos4_0.8,1,2,4,8,16,32,Lanczos4_0.9,1,2,4,8,16,32,Lanczos4_1,1,2,4,8,16,32
160x90,0.008,0.004,0.008,0.015,0.029,0.058,,160x90,0.003,0.005,0.01,0.019,0.037,0.074,160x90,0.003,0.007,0.013,0.025,0.049,0.097,160x90,0.004,0.008,0.016,0.032,0.063,0.137,160x90,0.005,0.01,0.02,0.04,0.081,0.16,160x90,0.007,0.013,0.026,0.05,0.101,0.2,160x90,0.008,0.016,0.032,0.062,0.125,0.245,160x90,0.01,0.019,0.039,0.077,0.153,0.302,160x90,0.012,0.023,0.046,0.091,0.183,0.366,160x90,0.003,0.005,0.009,0.018,0.035,0.068,160x90,0.005,0.005,0.01,0.02,0.039,0.077,160x90,0.004,0.008,0.015,0.03,0.059,0.118,160x90,0.006,0.011,0.023,0.044,0.087,0.174,160x90,0.008,0.016,0.031,0.06,0.126,0.244,160x90,0.007,0.01,0.02,0.04,0.079,0.159,160x90,0.014,0.027,0.054,0.106,0.217,0.443,160x90,0.016,0.031,0.063,0.124,0.25,0.503,160x90,0.019,0.037,0.074,0.145,0.289,0.588,160x90,0.022,0.043,0.085,0.173,0.349,0.676,160x90,0.003,0.005,0.009,0.017,0.036,0.069,160x90,0.013,0.01,0.017,0.032,0.056,0.114,160x90,0.009,0.012,0.022,0.042,0.083,0.166,160x90,0.008,0.015,0.03,0.058,0.116,0.236,160x90,0.012,0.022,0.042,0.083,0.164,0.334,160x90,0.013,0.025,0.048,0.096,0.194,0.387,160x90,0.015,0.028,0.057,0.117,0.228,0.453,160x90,0.017,0.033,0.065,0.129,0.257,0.515,160x90,0.02,0.037,0.073,0.146,0.295,0.596,160x90,0.021,0.041,0.082,0.165,0.342,0.657,160x90,0.003,0.005,0.009,0.018,0.036,0.069,160x90,0.015,0.028,0.056,0.11,0.222,0.452,160x90,0.016,0.031,0.061,0.123,0.246,0.495,160x90,0.041,0.082,0.159,0.326,0.648,1.291,160x90,0.046,0.09,0.193,0.364,0.741,1.44,160x90,0.005,0.01,0.02,0.04,0.081,0.159,160x90,0.072,0.141,0.276,0.571,1.137,2.265,160x90,0.092,0.19,0.363,0.731,1.477,2.943,160x90,0.103,0.202,0.403,0.821,1.657,3.267,160x90,0.132,0.253,0.522,1.02,2.077,4.12,160x90,0.003,0.005,0.009,0.017,0.035,0.071,160x90,0.03,0.033,0.064,0.128,0.26,0.51,160x90,0.044,0.079,0.157,0.317,0.642,1.261,160x90,0.06,0.116,0.232,0.493,0.95,1.883,160x90,0.083,0.165,0.322,0.661,1.337,2.582,160x90,0.109,0.213,0.423,0.874,1.725,3.383,160x90,0.138,0.27,0.538,1.091,2.24,4.306,160x90,0.166,0.327,0.651,1.349,2.658,5.222,160x90,0.198,0.394,0.795,1.593,3.182,6.249,160x90,0.23,0.468,0.919,1.855,3.719,7.355,160x90,0.003,0.005,0.009,0.018,0.035,0.069
160x100,0.003,0.004,0.008,0.016,0.029,0.058,,160x100,0.003,0.005,0.01,0.019,0.039,0.075,160x100,0.003,0.006,0.013,0.026,0.052,0.101,160x100,0.004,0.009,0.017,0.034,0.067,0.131,160x100,0.005,0.011,0.022,0.043,0.088,0.17,160x100,0.007,0.014,0.028,0.054,0.108,0.215,160x100,0.009,0.017,0.034,0.068,0.135,0.269,160x100,0.01,0.021,0.042,0.083,0.164,0.325,160x100,0.013,0.025,0.051,0.1,0.199,0.39,160x100,0.003,0.005,0.009,0.018,0.035,0.069,160x100,0.004,0.005,0.01,0.02,0.038,0.077,160x100,0.004,0.008,0.016,0.031,0.06,0.121,160x100,0.006,0.012,0.024,0.046,0.091,0.18,160x100,0.008,0.016,0.033,0.065,0.127,0.252,160x100,0.006,0.011,0.022,0.043,0.083,0.167,160x100,0.014,0.028,0.056,0.111,0.221,0.428,160x100,0.017,0.034,0.069,0.134,0.268,0.539,160x100,0.02,0.039,0.079,0.161,0.312,0.629,160x100,0.024,0.046,0.093,0.185,0.361,0.751,160x100,0.003,0.005,0.009,0.018,0.035,0.069,160x100,0.01,0.011,0.017,0.034,0.056,0.115,160x100,0.009,0.012,0.023,0.045,0.086,0.175,160x100,0.009,0.016,0.031,0.063,0.122,0.251,160x100,0.012,0.023,0.045,0.091,0.175,0.358,160x100,0.014,0.026,0.052,0.108,0.206,0.419,160x100,0.016,0.031,0.061,0.123,0.239,0.479,160x100,0.018,0.036,0.07,0.144,0.283,0.558,160x100,0.02,0.039,0.078,0.156,0.317,0.632,160x100,0.022,0.044,0.088,0.183,0.355,0.696,160x100,0.003,0.005,0.009,0.018,0.035,0.068,160x100,0.016,0.031,0.061,0.128,0.243,0.483,160x100,0.017,0.034,0.067,0.136,0.269,0.535,160x100,0.045,0.088,0.175,0.376,0.712,1.402,160x100,0.05,0.099,0.202,0.389,0.809,1.576,160x100,0.006,0.011,0.021,0.042,0.085,0.17,160x100,0.077,0.153,0.314,0.631,1.248,2.448,160x100,0.1,0.206,0.399,0.798,1.635,3.278,160x100,0.113,0.223,0.462,0.92,1.836,3.68,160x100,0.15,0.28,0.56,1.145,2.319,4.574,160x100,0.003,0.005,0.009,0.018,0.036,0.07,160x100,0.019,0.035,0.068,0.142,0.28,0.565,160x100,0.043,0.085,0.17,0.349,0.687,1.383,160x100,0.064,0.127,0.254,0.523,1.039,2.037,160x100,0.089,0.177,0.355,0.724,1.441,2.849,160x100,0.117,0.234,0.464,0.969,1.861,3.701,160x100,0.148,0.296,0.592,1.236,2.365,4.682,160x100,0.183,0.36,0.73,1.456,2.872,5.706,160x100,0.217,0.443,0.881,1.758,3.414,6.953,160x100,0.253,0.519,1.014,2.021,4.022,8.142,160x100,0.003,0.005,0.009,0.018,0.035,0.07
160x120,0.003,0.004,0.009,0.017,0.033,0.063,,160x120,0.003,0.005,0.011,0.022,0.041,0.081,160x120,0.004,0.007,0.015,0.03,0.057,0.113,160x120,0.005,0.009,0.019,0.039,0.075,0.15,160x120,0.006,0.012,0.025,0.05,0.099,0.194,160x120,0.008,0.015,0.032,0.064,0.126,0.247,160x120,0.01,0.02,0.039,0.079,0.157,0.315,160x120,0.012,0.024,0.048,0.097,0.193,0.382,160x120,0.014,0.029,0.058,0.119,0.236,0.46,160x120,0.003,0.005,0.01,0.02,0.038,0.077,160x120,0.004,0.005,0.012,0.021,0.042,0.085,160x120,0.004,0.009,0.017,0.034,0.067,0.132,160x120,0.007,0.013,0.027,0.052,0.103,0.206,160x120,0.009,0.019,0.037,0.075,0.146,0.302,160x120,0.007,0.012,0.025,0.048,0.097,0.191,160x120,0.016,0.032,0.066,0.129,0.258,0.507,160x120,0.02,0.039,0.079,0.158,0.313,0.625,160x120,0.023,0.046,0.092,0.185,0.364,0.734,160x120,0.03,0.057,0.121,0.244,0.477,0.953,160x120,0.003,0.005,0.01,0.019,0.038,0.075,160x120,0.01,0.011,0.021,0.033,0.064,0.124,160x120,0.008,0.013,0.026,0.049,0.098,0.195,160x120,0.009,0.018,0.038,0.072,0.147,0.288,160x120,0.013,0.026,0.052,0.102,0.203,0.407,160x120,0.015,0.03,0.06,0.118,0.237,0.476,160x120,0.018,0.035,0.071,0.142,0.279,0.561,160x120,0.02,0.04,0.081,0.162,0.322,0.643,160x120,0.023,0.045,0.092,0.184,0.365,0.736,160x120,0.026,0.051,0.103,0.204,0.407,0.826,160x120,0.003,0.005,0.01,0.019,0.038,0.077,160x120,0.018,0.036,0.073,0.144,0.288,0.575,160x120,0.02,0.039,0.08,0.157,0.326,0.651,160x120,0.053,0.104,0.216,0.426,0.842,1.649,160x120,0.058,0.116,0.247,0.469,0.939,1.872,160x120,0.006,0.012,0.025,0.048,0.095,0.192,160x120,0.09,0.183,0.366,0.729,1.462,2.961,160x120,0.117,0.239,0.489,0.974,1.887,3.831,160x120,0.131,0.262,0.547,1.069,2.166,4.376,160x120,0.18,0.335,0.693,1.346,2.718,5.542,160x120,0.003,0.005,0.01,0.02,0.041,0.078,160x120,0.02,0.04,0.082,0.156,0.325,0.634,160x120,0.05,0.099,0.204,0.399,0.807,1.614,160x120,0.074,0.148,0.304,0.595,1.21,2.4,160x120,0.104,0.21,0.425,0.848,1.747,3.325,160x120,0.137,0.281,0.559,1.1,2.22,4.35,160x120,0.177,0.35,0.722,1.409,2.828,5.561,160x120,0.213,0.427,0.878,1.737,3.412,6.807,160x120,0.254,0.516,1.072,2.084,4.121,8.181,160x120,0.299,0.601,1.224,2.403,4.762,9.515,160x120,0.003,0.006,0.01,0.02,0.038,0.077
320x180,0.005,0.007,0.012,0.024,0.047,0.093,,320x180,0.005,0.009,0.018,0.036,0.072,0.144,320x180,0.007,0.014,0.028,0.055,0.113,0.221,320x180,0.01,0.021,0.041,0.081,0.16,0.322,320x180,0.014,0.029,0.057,0.113,0.224,0.444,320x180,0.019,0.039,0.077,0.151,0.301,0.599,320x180,0.025,0.05,0.099,0.194,0.39,0.777,320x180,0.031,0.063,0.125,0.246,0.499,0.994,320x180,0.038,0.077,0.155,0.305,0.621,1.209,320x180,0.005,0.01,0.022,0.041,0.082,0.162,320x180,0.006,0.009,0.018,0.035,0.072,0.134,320x180,0.008,0.017,0.033,0.064,0.127,0.248,320x180,0.014,0.029,0.057,0.112,0.219,0.432,320x180,0.022,0.044,0.088,0.178,0.346,0.703,320x180,0.016,0.03,0.058,0.116,0.229,0.456,320x180,0.042,0.084,0.165,0.335,0.652,1.329,320x180,0.049,0.099,0.196,0.404,0.792,1.552,320x180,0.059,0.119,0.235,0.467,0.948,1.897,320x180,0.069,0.14,0.276,0.556,1.112,2.285,320x180,0.005,0.011,0.021,0.041,0.082,0.166,320x180,0.016,0.019,0.031,0.061,0.111,0.208,320x180,0.016,0.028,0.055,0.11,0.217,0.439,320x180,0.023,0.045,0.09,0.181,0.35,0.699,320x180,0.031,0.061,0.119,0.24,0.482,0.973,320x180,0.037,0.073,0.144,0.289,0.573,1.151,320x180,0.043,0.086,0.171,0.342,0.691,1.364,320x180,0.05,0.1,0.197,0.4,0.78,1.59,320x180,0.057,0.116,0.225,0.458,0.918,1.82,320x180,0.065,0.134,0.261,0.527,1.055,2.146,320x180,0.005,0.01,0.021,0.041,0.083,0.174,320x180,0.051,0.103,0.205,0.412,0.822,1.682,320x180,0.056,0.113,0.221,0.442,0.903,1.801,320x180,0.149,0.316,0.606,1.18,2.396,4.835,320x180,0.168,0.341,0.688,1.352,2.75,5.486,320x180,0.015,0.03,0.059,0.117,0.242,0.474,320x180,0.274,0.546,1.069,2.139,4.439,8.534,320x180,0.364,0.7,1.428,2.825,5.723,11.409,320x180,0.385,0.788,1.581,3.146,6.361,12.694,320x180,0.485,1.014,1.983,4.031,7.992,15.931,320x180,0.005,0.011,0.022,0.043,0.085,0.17,320x180,0.054,0.101,0.206,0.416,0.818,1.598,320x180,0.129,0.264,0.528,1.062,2.093,4.132,320x180,0.199,0.402,0.821,1.619,3.216,6.294,320x180,0.284,0.571,1.15,2.269,4.586,8.98,320x180,0.381,0.788,1.544,3.045,6.078,12.157,320x180,0.487,0.995,1.981,3.897,7.753,15.517,320x180,0.601,1.204,2.392,4.771,9.647,19.078,320x180,0.729,1.455,2.885,5.752,11.556,22.979,320x180,0.87,1.723,3.418,6.816,13.642,27.276,320x180,0.006,0.01,0.021,0.042,0.084,0.169
320x200,0.004,0.006,0.013,0.025,0.049,0.095,,320x200,0.005,0.01,0.02,0.038,0.078,0.154,320x200,0.008,0.015,0.03,0.059,0.119,0.235,320x200,0.011,0.022,0.045,0.088,0.175,0.348,320x200,0.015,0.031,0.063,0.123,0.245,0.489,320x200,0.021,0.042,0.085,0.164,0.329,0.672,320x200,0.027,0.054,0.11,0.214,0.439,0.862,320x200,0.035,0.068,0.138,0.27,0.544,1.085,320x200,0.043,0.084,0.171,0.335,0.683,1.364,320x200,0.006,0.012,0.027,0.048,0.096,0.195,320x200,0.006,0.01,0.019,0.036,0.073,0.143,320x200,0.009,0.019,0.036,0.069,0.137,0.275,320x200,0.016,0.031,0.061,0.121,0.239,0.475,320x200,0.024,0.048,0.096,0.188,0.375,0.754,320x200,0.017,0.032,0.064,0.126,0.25,0.504,320x200,0.044,0.088,0.177,0.344,0.697,1.415,320x200,0.054,0.109,0.219,0.425,0.853,1.7,320x200,0.066,0.133,0.261,0.522,1.034,2.057,320x200,0.078,0.154,0.309,0.609,1.245,2.459,320x200,0.006,0.012,0.025,0.048,0.094,0.195,320x200,0.018,0.021,0.033,0.063,0.115,0.227,320x200,0.016,0.031,0.059,0.118,0.239,0.47,320x200,0.024,0.049,0.093,0.186,0.368,0.739,320x200,0.034,0.066,0.131,0.263,0.526,1.038,320x200,0.04,0.08,0.16,0.319,0.633,1.297,320x200,0.047,0.095,0.189,0.391,0.754,1.563,320x200,0.055,0.112,0.219,0.451,0.891,1.794,320x200,0.063,0.128,0.252,0.517,1.016,2.118,320x200,0.072,0.146,0.291,0.59,1.146,2.378,320x200,0.006,0.012,0.025,0.047,0.098,0.203,320x200,0.055,0.111,0.223,0.459,0.896,1.828,320x200,0.061,0.126,0.248,0.486,1.009,1.996,320x200,0.163,0.335,0.665,1.287,2.658,5.327,320x200,0.186,0.394,0.742,1.519,3.032,6.091,320x200,0.016,0.033,0.063,0.132,0.261,0.536,320x200,0.294,0.582,1.166,2.403,4.8,9.667,320x200,0.387,0.789,1.569,3.175,6.415,12.654,320x200,0.427,0.867,1.73,3.574,7.069,14.219,320x200,0.546,1.113,2.219,4.441,8.907,17.735,320x200,0.006,0.013,0.027,0.049,0.101,0.206,320x200,0.055,0.115,0.227,0.447,0.892,1.721,320x200,0.141,0.29,0.58,1.161,2.269,4.534,320x200,0.215,0.446,0.91,1.777,3.502,6.984,320x200,0.31,0.633,1.281,2.5,4.958,9.984,320x200,0.414,0.878,1.716,3.365,6.735,13.48,320x200,0.537,1.109,2.236,4.315,8.636,17.244,320x200,0.66,1.343,2.665,5.311,10.597,21.074,320x200,0.809,1.623,3.187,6.366,12.775,25.647,320x200,0.944,1.908,3.79,7.553,15.216,30.316,320x200,0.006,0.012,0.025,0.048,0.098,0.199
320x240,0.004,0.007,0.014,0.027,0.052,0.103,,320x240,0.005,0.011,0.022,0.043,0.086,0.173,320x240,0.009,0.017,0.035,0.07,0.137,0.272,320x240,0.013,0.026,0.052,0.104,0.207,0.409,320x240,0.018,0.037,0.073,0.146,0.29,0.571,320x240,0.025,0.049,0.1,0.197,0.396,0.781,320x240,0.032,0.065,0.129,0.259,0.522,1.022,320x240,0.041,0.081,0.164,0.324,0.654,1.306,320x240,0.05,0.101,0.204,0.406,0.808,1.613,320x240,0.007,0.015,0.029,0.057,0.119,0.239,320x240,0.006,0.01,0.021,0.04,0.079,0.166,320x240,0.01,0.021,0.04,0.08,0.155,0.315,320x240,0.018,0.036,0.071,0.138,0.276,0.554,320x240,0.028,0.057,0.113,0.223,0.446,0.897,320x240,0.02,0.038,0.075,0.147,0.295,0.587,320x240,0.052,0.106,0.206,0.408,0.817,1.651,320x240,0.064,0.129,0.255,0.503,1.027,2.02,320x240,0.077,0.159,0.311,0.607,1.238,2.469,320x240,0.091,0.185,0.365,0.728,1.484,2.931,320x240,0.007,0.014,0.028,0.057,0.118,0.244,320x240,0.02,0.023,0.039,0.069,0.133,0.247,320x240,0.019,0.036,0.07,0.142,0.279,0.558,320x240,0.028,0.056,0.109,0.218,0.438,0.874,320x240,0.039,0.077,0.155,0.304,0.627,1.236,320x240,0.047,0.093,0.186,0.374,0.756,1.506,320x240,0.056,0.11,0.221,0.45,0.922,1.79,320x240,0.065,0.13,0.26,0.51,1.043,2.085,320x240,0.074,0.149,0.302,0.596,1.197,2.469,320x240,0.085,0.17,0.342,0.685,1.415,2.842,320x240,0.007,0.014,0.028,0.055,0.12,0.257,320x240,0.066,0.134,0.27,0.535,1.091,2.212,320x240,0.073,0.147,0.297,0.596,1.201,2.39,320x240,0.197,0.393,0.775,1.564,3.198,6.396,320x240,0.231,0.475,0.892,1.818,3.611,7.274,320x240,0.019,0.038,0.075,0.154,0.302,0.616,320x240,0.357,0.705,1.411,2.852,5.727,11.466,320x240,0.465,0.915,1.868,3.82,7.609,15.323,320x240,0.531,1.025,2.086,4.3,8.566,16.907,320x240,0.671,1.326,2.635,5.408,10.686,21.353,320x240,0.007,0.015,0.029,0.059,0.121,0.252,320x240,0.064,0.129,0.257,0.529,1.035,2.028,320x240,0.165,0.338,0.698,1.358,2.694,5.342,320x240,0.255,0.533,1.081,2.089,4.16,8.321,320x240,0.364,0.772,1.515,2.966,5.91,11.848,320x240,0.507,1.022,2.004,3.978,7.99,16.105,320x240,0.641,1.301,2.583,5.1,10.241,20.448,320x240,0.798,1.612,3.151,6.357,12.634,25.342,320x240,0.974,1.945,3.84,7.642,15.221,30.461,320x240,1.134,2.28,4.531,9.011,18.11,36.329,320x240,0.008,0.015,0.029,0.059,0.121,0.247
480x270,0.006,0.009,0.017,0.033,0.067,0.135,,480x270,0.008,0.015,0.03,0.059,0.119,0.232,480x270,0.013,0.026,0.051,0.1,0.2,0.393,480x270,0.02,0.04,0.08,0.161,0.313,0.635,480x270,0.029,0.058,0.115,0.23,0.45,0.919,480x270,0.041,0.079,0.158,0.32,0.629,1.267,480x270,0.052,0.104,0.206,0.409,0.816,1.63,480x270,0.067,0.133,0.262,0.524,1.096,2.126,480x270,0.1,0.175,0.301,0.611,1.174,2.344,480x270,0.016,0.03,0.068,0.114,0.218,0.44,480x270,0.009,0.015,0.028,0.052,0.103,0.204,480x270,0.015,0.03,0.061,0.126,0.227,0.476,480x270,0.028,0.054,0.109,0.228,0.444,0.865,480x270,0.048,0.095,0.191,0.383,0.754,1.516,480x270,0.032,0.06,0.121,0.249,0.478,0.941,480x270,0.083,0.162,0.327,0.657,1.336,2.649,480x270,0.103,0.202,0.406,0.836,1.632,3.293,480x270,0.124,0.244,0.499,1.033,2.031,3.969,480x270,0.167,0.318,0.603,1.233,2.519,4.818,480x270,0.015,0.03,0.054,0.108,0.215,0.495,480x270,0.029,0.036,0.06,0.101,0.192,0.386,480x270,0.03,0.056,0.106,0.219,0.444,0.94,480x270,0.044,0.092,0.171,0.369,0.709,1.475,480x270,0.059,0.12,0.235,0.479,0.965,1.993,480x270,0.073,0.144,0.292,0.596,1.176,2.462,480x270,0.087,0.171,0.342,0.721,1.414,2.931,480x270,0.104,0.206,0.429,0.81,1.677,3.505,480x270,0.118,0.236,0.476,0.956,2.014,4.019,480x270,0.135,0.27,0.538,1.098,2.326,4.554,480x270,0.013,0.026,0.051,0.106,0.222,0.428,480x270,0.109,0.221,0.447,0.938,1.8,3.471,480x270,0.126,0.254,0.501,1.046,2.096,4.107,480x270,0.328,0.641,1.319,2.645,5.289,10.444,480x270,0.361,0.764,1.463,2.983,6.015,11.992,480x270,0.03,0.063,0.125,0.248,0.503,0.989,480x270,0.611,1.149,2.388,4.802,9.502,19.151,480x270,0.786,1.544,3.18,6.286,12.692,25.458,480x270,0.857,1.775,3.541,7.089,14.144,28.473,480x270,0.704,1.423,3.7,6.647,14.069,26.059,480x270,0.013,0.028,0.056,0.105,0.214,0.45,480x270,0.108,0.208,0.442,0.85,1.651,3.39,480x270,0.269,0.557,1.134,2.165,4.337,8.751,480x270,0.426,0.878,1.719,3.412,6.809,13.52,480x270,0.607,1.249,2.498,4.91,9.835,19.728,480x270,0.842,1.679,3.305,6.538,13.139,26.43,480x270,1.049,2.133,4.204,8.338,16.935,33.984,480x270,1.295,2.598,5.26,10.345,21.096,42.051,480x270,1.571,3.203,6.3,12.696,25.313,50.533,480x270,1.221,3.111,5.19,10.404,22.287,42.787,480x270,0.015,0.029,0.054,0.112,0.235,0.446
480x300,0.005,0.01,0.019,0.037,0.072,0.146,,480x300,0.009,0.016,0.034,0.07,0.139,0.269,480x300,0.015,0.028,0.059,0.124,0.236,0.453,480x300,0.025,0.044,0.093,0.191,0.374,0.72,480x300,0.034,0.066,0.134,0.27,0.522,1.015,480x300,0.045,0.09,0.18,0.362,0.701,1.404,480x300,0.059,0.118,0.241,0.483,0.924,1.837,480x300,0.078,0.151,0.307,0.605,1.173,2.395,480x300,0.097,0.173,0.334,0.676,1.322,2.833,480x300,0.017,0.032,0.062,0.126,0.284,0.631,480x300,0.01,0.015,0.03,0.063,0.136,0.271,480x300,0.017,0.034,0.069,0.141,0.286,0.584,480x300,0.033,0.062,0.126,0.26,0.53,1.039,480x300,0.055,0.114,0.209,0.427,0.875,1.64,480x300,0.038,0.072,0.148,0.29,0.574,1.1,480x300,0.101,0.193,0.398,0.791,1.542,2.975,480x300,0.121,0.248,0.494,0.96,1.878,3.663,480x300,0.146,0.288,0.585,1.15,2.296,4.429,480x300,0.184,0.359,0.674,1.312,2.715,5.754,480x300,0.017,0.034,0.064,0.134,0.306,0.656,480x300,0.031,0.042,0.069,0.123,0.246,0.488,480x300,0.033,0.063,0.135,0.279,0.583,1.12,480x300,0.052,0.109,0.224,0.461,0.931,1.779,480x300,0.071,0.149,0.303,0.6,1.24,2.348,480x300,0.088,0.179,0.356,0.739,1.486,2.802,480x300,0.107,0.214,0.432,0.867,1.751,3.375,480x300,0.123,0.254,0.511,1.002,2.068,3.974,480x300,0.139,0.289,0.58,1.124,2.323,4.406,480x300,0.157,0.328,0.664,1.29,2.646,4.938,480x300,0.016,0.032,0.061,0.12,0.25,0.473,480x300,0.129,0.27,0.526,1.02,2.061,3.916,480x300,0.149,0.311,0.599,1.179,2.35,4.548,480x300,0.385,0.805,1.534,2.989,5.87,11.625,480x300,0.443,0.877,1.686,3.317,6.574,13.312,480x300,0.036,0.072,0.14,0.273,0.542,1.104,480x300,0.68,1.367,2.667,5.255,10.562,21.098,480x300,0.882,1.776,3.531,7.087,13.968,28.2,480x300,0.975,1.952,3.961,7.927,15.764,31.383,480x300,0.797,1.918,3.851,7.685,15.656,30.059,480x300,0.016,0.033,0.065,0.132,0.277,0.576,480x300,0.121,0.255,0.51,1.014,2.071,3.951,480x300,0.31,0.642,1.315,2.594,5.031,9.532,480x300,0.497,0.998,1.99,3.878,7.49,14.911,480x300,0.709,1.416,2.797,5.518,10.736,21.725,480x300,0.942,1.853,3.668,7.336,14.497,29.216,480x300,1.205,2.353,4.645,9.347,18.637,37.519,480x300,1.461,2.888,5.758,11.619,23.193,46.13,480x300,1.731,3.495,6.997,14.099,27.874,55.469,480x300,1.431,3.144,6.103,11.228,24.812,48.384,480x300,0.016,0.034,0.064,0.125,0.264,0.521
480x360,0.007,0.011,0.022,0.043,0.083,0.158,,480x360,0.011,0.02,0.041,0.084,0.158,0.309,480x360,0.018,0.035,0.072,0.147,0.274,0.543,480x360,0.028,0.055,0.114,0.229,0.428,0.833,480x360,0.042,0.079,0.165,0.322,0.608,1.201,480x360,0.056,0.112,0.225,0.442,0.844,1.656,480x360,0.074,0.146,0.293,0.582,1.114,2.177,480x360,0.092,0.164,0.318,0.641,1.266,2.789,480x360,0.094,0.184,0.384,0.836,1.84,4.121,480x360,0.019,0.038,0.078,0.174,0.373,0.768,480x360,0.011,0.017,0.039,0.081,0.164,0.301,480x360,0.02,0.04,0.088,0.182,0.36,0.659,480x360,0.04,0.083,0.178,0.366,0.705,1.246,480x360,0.063,0.13,0.278,0.551,1.047,1.901,480x360,0.045,0.089,0.188,0.367,0.673,1.304,480x360,0.12,0.241,0.509,0.99,1.813,3.481,480x360,0.149,0.297,0.616,1.186,2.198,4.371,480x360,0.189,0.354,0.677,1.395,2.673,5.799,480x360,0.203,0.379,0.771,1.654,3.582,7.743,480x360,0.019,0.04,0.081,0.186,0.382,0.784,480x360,0.035,0.047,0.082,0.161,0.302,0.547,480x360,0.042,0.085,0.176,0.371,0.735,1.279,480x360,0.068,0.134,0.28,0.585,1.133,2.023,480x360,0.091,0.182,0.389,0.787,1.466,2.734,480x360,0.111,0.224,0.47,0.949,1.769,3.292,480x360,0.138,0.274,0.556,1.099,2.051,3.812,480x360,0.157,0.319,0.64,1.269,2.4,4.562,480x360,0.18,0.363,0.727,1.438,2.704,5.25,480x360,0.208,0.412,0.826,1.594,3.07,6.056,480x360,0.019,0.039,0.073,0.141,0.281,0.556,480x360,0.177,0.341,0.665,1.256,2.4,4.594,480x360,0.199,0.392,0.751,1.454,2.741,5.384,480x360,0.497,0.974,1.891,3.575,6.934,13.75,480x360,0.55,1.09,2.077,4.091,7.955,15.902,480x360,0.045,0.089,0.175,0.325,0.646,1.272,480x360,0.878,1.676,3.292,6.458,12.668,25.244,480x360,1.135,2.178,4.333,8.333,16.83,33.527,480x360,0.933,2.032,3.902,7.503,14.708,30.992,480x360,0.987,2.208,4.518,9.32,17.759,35.885,480x360,0.019,0.04,0.079,0.169,0.338,0.653,480x360,0.163,0.306,0.636,1.317,2.513,4.528,480x360,0.403,0.797,1.661,3.187,6.058,11.134,480x360,0.633,1.246,2.484,4.716,8.984,17.779,480x360,0.912,1.744,3.431,6.504,12.752,25.738,480x360,1.213,2.276,4.402,8.639,17.215,34.535,480x360,1.501,2.833,5.717,11.238,22.254,44.626,480x360,1.826,3.436,6.914,13.853,27.722,54.605,480x360,1.293,3.421,5.856,13.181,26.387,51.388,480x360,1.586,3.25,7.41,14.725,32.306,60.602,480x360,0.019,0.04,0.078,0.15,0.298,0.583
