size,image_quality,1,2,4,8,16,32
14400,160x90,147,153,167,217,300,495
16000,160x100,154,162,181,222,325,533
19200,160x120,152,160,191,237,347,579
43200,240x180,148,155,184,221,348,593
57600,320x180,159,155,180,231,333,528
64000,320x200,150,156,184,225,337,560
76800,320x240,148,159,185,243,363,615
129600,480x270,149,158,183,232,342,561
144000,480x300,151,157,181,240,355,606
172800,480x360,150,157,192,247,392,663
230400,640x360,147,156,178,221,328,526
256000,640x400,148,154,175,224,342,556
307200,640x480,150,163,187,242,362,601
360000,800x450,153,168,202,264,393,675
400000,800x500,158,168,198,255,407,716
480000,800x600,155,175,204,279,447,793
589824,1024x576,155,168,205,293,432,763
655360,1024x640,159,171,213,279,464,814
786432,1024x768,152,181,225,313,516,922
921600,1280x720,159,168,205,284,451,768
1024000,1280x800,164,177,222,305,487,845
1228800,1280x960,163,177,222,313,528,959
1296000,1440x900,168,188,243,349,571,1044
1555200,1440x1080,173,197,263,380,645,1217
2073600,1920x1080,170,196,259,393,688,1297
