size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32
14400,160x90,12,15,20,34,64,125,,14400,160x90,153,157,182,219,310,511,,14400,160x90,9,9,9,9,10,10,,14400,160x90,24,24,21,20,22,21,,14400,160x90,45,90,179,358,715,1431,,14400,160x90,213,393,754,1451,2896,5740
16000,160x100,11,13,18,33,61,126,,16000,160x100,149,156,175,226,315,523,,16000,160x100,9,9,9,9,10,10,,16000,160x100,24,24,21,20,22,21,,16000,160x100,47,93,185,369,739,1477,,16000,160x100,215,395,765,1468,2943,5801
19200,160x120,11,13,17,30,56,112,,19200,160x120,150,149,169,214,307,522,,19200,160x120,9,9,9,9,10,10,,19200,160x120,24,21,21,20,21,21,,19200,160x120,41,82,164,328,655,1310,,19200,160x120,197,346,673,1295,2562,5057
43200,240x180,12,16,22,40,78,156,,43200,240x180,154,161,190,233,362,603,,43200,240x180,9,9,9,9,10,10,,43200,240x180,24,21,21,20,21,21,,43200,240x180,41,82,164,327,655,1308,,43200,240x180,186,346,672,1296,2574,5075
57600,320x180,12,16,22,38,72,142,,57600,320x180,154,160,174,220,325,532,,57600,320x180,9,10,10,10,10,10,,57600,320x180,24,24,21,20,21,22,,57600,320x180,45,90,180,360,720,1439,,57600,320x180,206,396,761,1450,2909,5737
64000,320x200,13,16,23,40,76,151,,64000,320x200,154,165,186,234,344,571,,64000,320x200,10,9,9,10,10,10,,64000,320x200,24,24,21,20,22,21,,64000,320x200,47,93,185,369,737,1474,,64000,320x200,212,396,769,1471,2929,5795
76800,320x240,13,16,24,43,84,166,,76800,320x240,155,162,194,242,372,625,,76800,320x240,9,9,9,9,10,10,,76800,320x240,24,21,21,20,23,22,,76800,320x240,41,82,164,326,653,1302,,76800,320x240,183,346,672,1298,2563,5082
129600,480x270,13,17,25,43,82,162,,129600,480x270,151,165,188,236,350,568,,129600,480x270,9,9,9,9,10,10,,129600,480x270,24,24,21,20,21,22,,129600,480x270,45,90,179,357,714,1427,,129600,480x270,206,393,756,1451,2877,5716
144000,480x300,13,18,26,45,88,176,,144000,480x300,155,164,196,242,360,602,,144000,480x300,10,10,10,10,10,10,,144000,480x300,24,24,21,20,22,21,,144000,480x300,46,92,184,366,734,1468,,144000,480x300,211,396,769,1460,2939,5802
172800,480x360,14,18,28,50,98,196,,172800,480x360,158,160,198,253,393,661,,172800,480x360,10,9,9,9,10,10,,172800,480x360,23,20,20,20,22,21,,172800,480x360,41,82,163,326,649,1299,,172800,480x360,187,346,668,1290,2560,5073
230400,640x360,13,17,26,44,85,169,,230400,640x360,148,164,183,230,323,532,,230400,640x360,10,10,10,10,10,10,,230400,640x360,23,24,20,20,22,21,,230400,640x360,45,90,180,360,718,1436,,230400,640x360,209,394,749,1449,2901,5704
256000,640x400,13,17,26,46,90,179,,256000,640x400,152,157,184,229,340,562,,256000,640x400,9,9,9,9,10,10,,256000,640x400,23,24,20,20,22,21,,256000,640x400,46,92,183,365,729,1459,,256000,640x400,208,394,757,1463,2930,5792
307200,640x480,14,18,28,52,100,201,,307200,640x480,154,162,190,238,366,604,,307200,640x480,9,9,9,9,10,10,,307200,640x480,23,20,20,20,22,21,,307200,640x480,41,82,163,325,650,1298,,307200,640x480,183,344,670,1303,2566,5055
360000,800x450,15,21,32,58,114,225,,360000,800x450,161,166,199,247,403,654,,360000,800x450,9,9,9,9,10,10,,360000,800x450,23,24,20,20,22,22,,360000,800x450,45,90,179,357,715,1429,,360000,800x450,210,393,750,1455,2875,5685
400000,800x500,15,22,34,63,123,245,,400000,800x500,158,171,205,275,414,701,,400000,800x500,9,9,9,9,10,10,,400000,800x500,23,24,20,20,22,21,,400000,800x500,46,92,183,366,731,1462,,400000,800x500,215,394,759,1463,2949,5803
480000,800x600,16,23,38,71,140,280,,480000,800x600,158,173,209,288,458,793,,480000,800x600,9,9,9,9,10,10,,480000,800x600,23,20,20,20,22,21,,480000,800x600,41,82,163,325,650,1299,,480000,800x600,184,345,668,1300,2577,5074
589824,1024x576,17,24,40,73,143,285,,589824,1024x576,162,173,212,280,443,767,,589824,1024x576,9,9,9,10,10,10,,589824,1024x576,23,24,20,20,23,21,,589824,1024x576,45,89,177,354,708,1416,,589824,1024x576,208,391,746,1448,2911,5704
655360,1024x640,17,26,42,79,156,310,,655360,1024x640,161,176,217,296,455,810,,655360,1024x640,9,9,9,9,10,10,,655360,1024x640,23,23,20,20,22,21,,655360,1024x640,46,92,183,365,731,1460,,655360,1024x640,209,395,754,1457,2947,5770
786432,1024x768,19,28,48,91,180,358,,786432,1024x768,163,175,230,320,515,921,,786432,1024x768,9,9,9,10,10,10,,786432,1024x768,23,20,20,20,22,21,,786432,1024x768,41,81,163,325,650,1298,,786432,1024x768,183,344,668,1295,2561,5063
921600,1280x720,19,29,48,91,178,355,,921600,1280x720,163,183,215,283,450,786,,921600,1280x720,9,9,9,10,10,10,,921600,1280x720,23,23,20,20,22,22,,921600,1280x720,44,89,178,355,709,1418,,921600,1280x720,208,390,757,1443,2875,5706
1024000,1280x800,19,30,52,99,195,387,,1024000,1280x800,161,176,220,302,485,833,,1024000,1280x800,9,9,9,9,10,10,,1024000,1280x800,23,23,20,20,22,21,,1024000,1280x800,46,92,183,366,732,1462,,1024000,1280x800,207,393,767,1465,2927,5764
1228800,1280x960,21,34,59,114,226,450,,1228800,1280x960,170,180,231,332,521,977,,1228800,1280x960,9,9,9,9,10,10,,1228800,1280x960,23,20,20,20,22,22,,1228800,1280x960,40,81,162,323,645,1295,,1228800,1280x960,185,345,669,1291,2581,5096
1296000,1440x900,22,36,63,120,237,472,,1296000,1440x900,167,191,248,343,580,1073,,1296000,1440x900,10,9,9,10,10,10,,1296000,1440x900,23,23,20,20,22,22,,1296000,1440x900,46,92,184,367,734,1468,,1296000,1440x900,207,393,760,1467,2938,5789
1555200,1440x1080,24,40,72,140,277,552,,1555200,1440x1080,172,197,264,386,655,1224,,1555200,1440x1080,10,9,9,10,10,10,,1555200,1440x1080,23,20,20,20,23,22,,1555200,1440x1080,41,81,162,324,648,1295,,1555200,1440x1080,182,344,662,1299,2596,5126
2073600,1920x1080,28,47,86,166,327,652,,2073600,1920x1080,174,199,274,406,684,1299,,2073600,1920x1080,10,9,9,9,10,10,,2073600,1920x1080,23,23,20,20,22,21,,2073600,1920x1080,45,89,178,356,712,1424,,2073600,1920x1080,207,390,760,1466,2917,5727
