size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32,                               ,size,image_quality,1,2,4,8,16,32
14400,160x90,87,143,261,513,1211,2720,,14400,160x90,575,1197,1729,3063,11780,14796,,14400,160x90,182,352,693,1413,3499,7640,,14400,160x90,623,1144,1853,4049,10100,17192,,14400,160x90,2246,4482,9025,18118,35986,71900,,14400,160x90,5025,10747,21227,43000,83327,170798
19200,160x120,100,171,315,630,1586,3469,,19200,160x120,640,1234,1968,3593,12503,16204,,19200,160x120,182,351,690,1407,3451,7634,,19200,160x120,565,1098,1895,4040,9658,17117,,19200,160x120,1791,3591,7180,14366,28876,57433,,19200,160x120,4369,9050,18849,37411,73098,147812
25344,176x144,114,194,361,736,1861,4194,,25344,176x144,760,1300,2049,4044,13411,17811,,25344,176x144,183,351,690,1409,3536,7753,,25344,176x144,586,1106,1940,3972,8770,16935,,25344,176x144,1648,3345,6595,13413,26411,54461,,25344,176x144,4038,8319,16513,34349,67572,135944
43200,240x180,87,158,301,615,1517,3516,,43200,240x180,795,1185,1899,3526,12504,16225,,43200,240x180,182,351,691,1410,3477,7635,,43200,240x180,621,1132,1867,3881,8557,16748,,43200,240x180,1853,3702,7409,14811,29619,59289,,43200,240x180,4476,8884,18302,37103,74339,148877
57600,320x180,74,131,247,502,1264,2742,,57600,320x180,600,1147,1720,3133,11781,14721,,57600,320x180,182,351,691,1409,3502,7640,,57600,320x180,554,1204,1812,3929,9977,17127,,57600,320x180,2249,4505,9004,17980,36008,72025,,57600,320x180,5045,10431,20470,42386,83402,169115
76800,320x240,101,173,318,638,1545,3592,,76800,320x240,765,1403,1846,3604,12448,16205,,76800,320x240,182,351,691,1409,3562,7697,,76800,320x240,591,1094,1853,3985,9875,16793,,76800,320x240,1856,3703,7301,14612,29658,59315,,76800,320x240,4353,9134,18282,37153,73574,149474
129600,480x270,88,146,266,525,1283,2782,,129600,480x270,713,1068,1687,3182,11729,14682,,129600,480x270,183,351,692,1452,3504,7743,,129600,480x270,710,1143,1925,3899,10054,17134,,129600,480x270,2260,4526,9029,18182,36115,72307,,129600,480x270,4899,10337,20611,41475,82380,165000
172800,480x360,102,174,322,646,1559,3627,,172800,480x360,774,1275,1965,3631,12461,16123,,172800,480x360,182,351,693,1408,3501,7640,,172800,480x360,557,1109,1847,3995,10110,17121,,172800,480x360,1853,3708,7421,14876,29663,59342,,172800,480x360,4483,9154,18464,37070,73580,147205
230400,640x360,88,147,267,525,1245,2777,,230400,640x360,600,1130,1709,3140,11732,14760,,230400,640x360,183,351,691,1412,3501,7632,,230400,640x360,571,1151,1829,3871,9982,17221,,230400,640x360,2252,4506,8984,18028,36059,72043,,230400,640x360,4931,10396,21272,42151,82415,165804
307200,640x480,89,160,305,628,1541,3598,,307200,640x480,706,1307,1914,3631,12468,16148,,307200,640x480,182,350,690,1411,3503,7644,,307200,640x480,603,1095,1911,3865,10150,17175,,307200,640x480,1852,3704,7407,14814,29635,59252,,307200,640x480,4384,9062,18266,37567,72172,147423
360000,800x450,90,150,275,535,1250,2838,,360000,800x450,612,1183,1714,3255,11701,14557,,360000,800x450,183,351,692,1408,3421,7620,,360000,800x450,606,1101,1889,3917,10065,17735,,360000,800x450,2253,4505,8999,18008,36112,72086,,360000,800x450,4817,10352,20917,42534,84178,169861
480000,800x600,105,180,332,670,1578,3600,,480000,800x600,707,1256,1907,3667,12318,15911,,480000,800x600,183,351,691,1411,3467,7628,,480000,800x600,573,1171,1848,3856,10046,17794,,480000,800x600,1838,3705,7413,14889,29690,59371,,480000,800x600,4274,9004,18637,36499,73015,148805
655360,1024x640,96,164,302,602,1443,3160,,655360,1024x640,630,1192,1827,3360,11936,15151,,655360,1024x640,182,352,691,1409,3405,7624,,655360,1024x640,568,1122,1880,3950,10055,17786,,655360,1024x640,2175,4419,8841,17743,35314,70841,,655360,1024x640,4953,10250,20594,42109,82781,167944
786432,1024x768,107,184,343,688,1688,3724,,786432,1024x768,648,1263,1946,3709,12307,15900,,786432,1024x768,183,351,692,1409,3478,7629,,786432,1024x768,566,1126,1988,3931,10023,17760,,786432,1024x768,1854,3621,7201,14646,29726,57979,,786432,1024x768,4373,9301,18256,37075,73781,145579
921600,1280x720,93,158,290,575,1369,2974,,921600,1280x720,568,1178,1726,3168,11602,14483,,921600,1280x720,182,351,692,1410,3470,7638,,921600,1280x720,640,1148,1926,3918,10118,17816,,921600,1280x720,2255,4518,9003,18071,36097,72196,,921600,1280x720,4924,10326,20702,41460,84570,169167
1024000,1280x800,98,169,310,620,1508,3262,,1024000,1280x800,751,1273,1832,3381,11914,15070,,1024000,1280x800,183,351,693,1408,3433,7624,,1024000,1280x800,549,1165,1844,3965,10537,17774,,1024000,1280x800,2186,4427,8862,17781,35437,70987,,1024000,1280x800,4907,10318,21023,42642,83158,167111
1228800,1280x960,96,175,338,693,1676,3852,,1228800,1280x960,793,1251,1944,3702,12249,15768,,1228800,1280x960,182,352,691,1452,3553,7739,,1228800,1280x960,555,1096,1885,3985,10601,17663,,1228800,1280x960,1858,3710,7442,14849,29708,59418,,1228800,1280x960,4360,9220,18700,37102,71705,145847
