size,image_quality,1,2,4,8,16,32
11,11kb,87,86,90,88,87,90
13,13kb,86,88,86,88,87,88
19,19kb,86,86,87,86,89,87
25,25kb,83,87,82,87,86,87
31,31kb,85,87,98,87,88,86
70,70kb,87,82,88,87,86,88
83,83kb,83,82,82,87,87,90
120,120kb,88,83,87,82,89,89
168,168kb,86,82,86,84,89,89
218,218kb,87,86,83,87,96,89
