size,image_quality,1,2,4,8,16,32
14400,160x90,656,1138,1876,4022,10107,17209
16000,160x100,618,1194,1859,4011,10142,17163
19200,160x120,594,1146,1929,4011,10087,16844
43200,240x180,585,1216,1872,4013,8539,17047
57600,320x180,569,1129,1887,4067,10160,17215
64000,320x200,581,1136,1927,3990,10165,17155
76800,320x240,594,1179,1914,3978,10062,17142
129600,480x270,745,1141,1848,4029,10228,17323
144000,480x300,557,1162,1886,4050,10179,17293
172800,480x360,603,1143,1915,4032,10234,17494
230400,640x360,617,1171,1904,4012,10178,17684
256000,640x400,637,1243,1909,4000,10256,17592
307200,640x480,605,1170,1907,4042,10373,17648
360000,800x450,615,1142,1975,4136,10382,18380
400000,800x500,597,1189,1953,4141,10355,18352
480000,800x600,602,1222,1978,4153,10451,18433
589824,1024x576,635,1225,2006,4121,10438,18694
655360,1024x640,660,1208,2058,4286,10506,18661
786432,1024x768,724,1250,2064,4330,10611,19027
921600,1280x720,676,1267,2018,4302,10931,19004
1024000,1280x800,647,1262,2063,4348,11282,19164
1228800,1280x960,656,1231,2063,4395,11495,19544
1296000,1440x900,700,1296,2111,4466,11561,19489
1555200,1440x1080,675,1351,2285,6820,11887,22205
2073600,1920x1080,712,1311,2267,5154,12024,21553
