Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.1741455078125,0.16982421875,0.222412109375,0.1842529296875,1.5548095703125
0.2,0.1683837890625,0.187451171875,0.2397705078125,0.2071533203125,1.7015869140625
0.3,0.1690673828125,0.2037353515625,4.12724609375,0.2247314453125,1.7151611328125
0.4,0.20205078125,0.2060302734375,0.6829833984375,0.191845703125,1.808203125
0.5,0.1581298828125,0.2319091796875,0.3167236328125,0.205078125,2.070458984375
0.6,0.16611328125,0.2338134765625,0.8135498046875,0.2443603515625,2.03056640625
0.7,0.174853515625,0.25126953125,0.8745849609375,0.2562255859375,2.1705322265625
0.8,0.17998046875,0.2931396484375,0.735595703125,0.272705078125,2.2306640625
0.9,0.173876953125,0.2593505859375,0.715869140625,0.3030029296875,2.2921142578125
1,0.0871337890625,0.09453125,0.081689453125,0.0846435546875,0.0785888671875
