Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.0226806640625,0.0456787109375,0.079931640625,0.290185546875,0.219580078125
0.2,0.0418701171875,0.1219970703125,0.243212890625,0.3745849609375,0.564306640625
0.3,0.0542236328125,0.2474853515625,0.44912109375,0.9106689453125,0.8927001953125
0.4,0.079736328125,0.413232421875,0.646142578125,0.9548583984375,1.275146484375
0.5,0.1166015625,0.1700927734375,0.8638427734375,0.049853515625,1.7236572265625
0.6,0.1531005859375,0.79375,1.0681884765625,1.4418212890625,2.1987060546875
0.7,0.20732421875,0.9796142578125,1.3279541015625,1.879443359375,2.7205078125
0.8,0.2658203125,1.1817138671875,1.5871826171875,2.0330810546875,3.2819580078125
0.9,0.28994140625,0.9818359375,1.073486328125,1.33193359375,2.1147216796875
1,0.082177734375,0.074169921875,0.0594482421875,0.05771484375,0.06416015625
