Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.2447998046875,0.2178955078125,0.2694580078125,0.2428466796875,3.2185546875
0.2,0.2866943359375,0.2569091796875,0.2515869140625,0.2364501953125,3.4676513671875
0.3,0.2354736328125,0.2914306640625,0.2972412109375,0.286279296875,3.634521484375
0.4,0.287548828125,0.34462890625,0.2845703125,0.3248779296875,3.908349609375
0.5,0.25751953125,0.3529052734375,0.345751953125,0.3323486328125,3.9722900390625
0.6,0.2691650390625,0.401220703125,0.3812255859375,0.395703125,4.4074951171875
0.7,0.2887939453125,0.3841552734375,0.4512939453125,0.4472900390625,4.513525390625
0.8,0.3142578125,0.415673828125,0.38662109375,0.416748046875,4.6745361328125
0.9,0.3024169921875,0.43837890625,0.5331787109375,0.445458984375,4.6676025390625
1,0.197216796875,0.173486328125,0.159814453125,0.15341796875,0.1463134765625
