Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.20263671875,0.1399658203125,0.172119140625,0.1447998046875,1.5464599609375
0.2,0.15947265625,0.1650146484375,0.2002197265625,0.177392578125,1.657763671875
0.3,0.1700927734375,0.1665771484375,0.1930908203125,0.1669677734375,1.707177734375
0.4,0.1695068359375,0.212451171875,0.241845703125,0.1930908203125,1.795556640625
0.5,0.1662353515625,0.2269287109375,0.2167236328125,0.20419921875,1.8990966796875
0.6,0.195654296875,0.257080078125,0.2644287109375,0.314208984375,2.272509765625
0.7,0.1624755859375,0.3045166015625,0.2806884765625,0.33359375,2.189453125
0.8,0.1592041015625,0.293212890625,0.3091552734375,0.3244384765625,2.1906494140625
0.9,0.1656494140625,0.2707763671875,0.36455078125,0.3751953125,2.7322509765625
1,0.0560546875,0.050146484375,0.05234375,0.052294921875,0.0560546875
