Nearest_0.6,1,2,4,8,16,32
160x90,0.007,0.013,0.026,0.05,0.101,0.2
160x100,0.007,0.014,0.028,0.054,0.108,0.215
160x120,0.008,0.015,0.032,0.064,0.126,0.247
320x180,0.019,0.039,0.077,0.151,0.301,0.599
320x200,0.021,0.042,0.085,0.164,0.329,0.672
320x240,0.025,0.049,0.1,0.197,0.396,0.781
480x270,0.041,0.079,0.158,0.32,0.629,1.267
480x300,0.045,0.09,0.18,0.362,0.701,1.404
480x360,0.056,0.112,0.225,0.442,0.844,1.656
640x360,0.071,0.149,0.294,0.562,1.101,2.205
640x400,0.077,0.167,0.328,0.626,1.213,2.418
640x480,0.099,0.173,0.35,0.705,1.493,2.984
800x450,0.115,0.206,0.395,0.854,1.649,3.398
800x500,0.137,0.2,0.42,0.883,1.86,4.007
800x600,0.126,0.203,0.376,0.756,1.601,3.273
1024x576,0.138,0.245,0.523,1.016,2.212,4.294
1024x640,0.141,0.228,0.407,1.099,2.133,4.006
1024x768,0.142,0.288,0.588,1.218,2.417,4.887
1280x720,0.16,0.364,0.602,1.227,2.43,5.049
1280x800,0.164,0.321,0.611,1.272,2.468,4.872
1280x960,0.171,0.333,0.659,1.323,2.6,5.326
1440x900,0.186,0.339,0.706,1.336,2.743,5.562
1440x1080,0.167,0.342,0.72,1.382,2.92,5.551
1920x1080,0.183,0.397,0.776,1.628,3.231,6.311
