resolution/frame,1,2,4,8,16,32
160x90,0.00537,0.0105,0.02039,0.03992,0.08105,0.15955
160x100,0.00537,0.01099,0.02222,0.04346,0.08752,0.17029
160x120,0.00623,0.01233,0.02515,0.05005,0.09937,0.19434
320x180,0.01416,0.02905,0.05676,0.11328,0.22449,0.44397
320x200,0.01538,0.03101,0.06323,0.12268,0.24463,0.48853
320x240,0.01831,0.03662,0.07275,0.14612,0.29016,0.57129
480x270,0.02869,0.05762,0.1145,0.2301,0.45007,0.91882
480x300,0.03418,0.06555,0.13416,0.27039,0.52173,1.01538
480x360,0.04211,0.07922,0.16479,0.32166,0.6084,1.20081
640x360,0.052,0.10681,0.21765,0.40735,0.79785,1.56348
640x400,0.05615,0.11914,0.24011,0.45898,0.88953,1.73547
640x480,0.06494,0.13928,0.27295,0.53564,1.02112,2.03699
800x450,0.07483,0.16748,0.31824,0.62817,1.1958,2.36353
800x500,0.08679,0.16528,0.31714,0.68237,1.35339,2.7196
800x600,0.10986,0.18835,0.4032,0.81836,1.56189,3.22424
1024x576,0.14502,0.2605,0.51868,1.0188,1.9364,4.26111
1024x640,0.13123,0.24585,0.51147,1.24719,2.5166,4.50061
1024x768,0.13257,0.25171,0.55847,1.12305,2.22095,4.27136
1280x720,0.14954,0.32031,0.56396,1.08337,2.16211,4.30823
1280x800,0.15674,0.29834,0.56812,1.17126,2.27539,4.61438
1280x960,0.16394,0.32178,0.59399,1.15161,2.3833,4.86682
1440x900,0.17029,0.30566,0.62659,1.23962,2.5,4.96741
1440x1080,0.1637,0.33704,0.7196,1.29749,2.70569,5.21912
1920x1080,0.17358,0.36621,0.75146,1.4834,3.22302,6.03638
