size,image_quality,1,2,4,8,16,32
14400,160x90,154,169,246,316,377,473
16000,160x100,156,169,253,361,393,606
19200,160x120,158,200,262,344,428,565
43200,240x180,201,261,326,448,597,585
57600,320x180,235,286,365,547,692,1081
64000,320x200,241,308,411,574,824,1093
76800,320x240,255,317,427,607,655,776
129600,480x270,307,444,514,724,1112,1533
144000,480x300,315,430,517,806,676,1608
172800,480x360,343,373,614,934,1277,1667
230400,640x360,385,530,738,1064,1437,1912
256000,640x400,405,561,790,1094,1101,1936
307200,640x480,446,572,843,1230,1668,1970
360000,800x450,480,531,813,1190,1218,1641
400000,800x500,433,457,775,1394,1649,2355
480000,800x600,446,538,1051,1205,1975,2585
589824,1024x576,581,714,1200,1467,1971,2368
655360,1024x640,588,766,1233,1649,2127,2957
786432,1024x768,646,935,906,1826,2298,3260
921600,1280x720,721,906,1127,1751,2655,3417
1024000,1280x800,706,993,1167,1803,2285,3645
1228800,1280x960,679,899,1426,1546,2502,3817
1296000,1440x900,759,859,1567,1565,2799,4249
1555200,1440x1080,848,1061,1068,2095,3186,5601
2073600,1920x1080,784,1134,1776,2380,3700,7092
