Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.03935546875,0.030810546875,0.0311767578125,0.0312744140625,0.4727294921875
0.2,0.0386474609375,0.0348876953125,0.04140625,0.0343994140625,0.529443359375
0.3,0.038623046875,0.0400634765625,0.04052734375,0.040283203125,0.5568115234375
0.4,0.04072265625,0.044775390625,0.0465576171875,0.043896484375,0.6039306640625
0.5,0.0390380859375,0.047412109375,0.0492431640625,0.049365234375,0.626611328125
0.6,0.0388916015625,0.051708984375,0.0547607421875,0.0537109375,0.661865234375
0.7,0.039453125,0.0555908203125,0.062841796875,0.0572998046875,0.7061767578125
0.8,0.04013671875,0.060986328125,0.0611572265625,0.06181640625,0.7482177734375
0.9,0.039892578125,0.0678466796875,0.0620361328125,0.0670654296875,0.787744140625
1,0.0060546875,0.0060791015625,0.006201171875,0.0061279296875,0.0062744140625
