Nearest_0.7,1,2,4,8,16,32
160x90,0.008,0.016,0.032,0.062,0.125,0.245
160x100,0.009,0.017,0.034,0.068,0.135,0.269
160x120,0.01,0.02,0.039,0.079,0.157,0.315
320x180,0.025,0.05,0.099,0.194,0.39,0.777
320x200,0.027,0.054,0.11,0.214,0.439,0.862
320x240,0.032,0.065,0.129,0.259,0.522,1.022
480x270,0.052,0.104,0.206,0.409,0.816,1.63
480x300,0.059,0.118,0.241,0.483,0.924,1.837
480x360,0.074,0.146,0.293,0.582,1.114,2.177
640x360,0.093,0.184,0.341,0.651,1.339,2.932
640x400,0.101,0.191,0.37,0.726,1.542,3.266
640x480,0.099,0.204,0.408,0.906,2.025,4.38
800x450,0.109,0.189,0.379,0.722,1.641,3.469
800x500,0.117,0.205,0.39,0.857,1.84,3.71
800x600,0.136,0.203,0.39,0.799,1.737,3.416
1024x576,0.161,0.259,0.492,1.219,2.313,4.639
1024x640,0.148,0.238,0.517,1.213,2.358,4.448
1024x768,0.16,0.292,0.605,1.242,2.451,5.109
1280x720,0.162,0.382,0.695,1.303,2.445,5.266
1280x800,0.167,0.331,0.647,1.48,2.608,5.267
1280x960,0.183,0.341,0.691,1.433,2.949,6.285
1440x900,0.174,0.355,0.764,1.454,2.958,5.688
1440x1080,0.178,0.348,0.721,1.463,3.206,6.106
1920x1080,0.203,0.45,1.035,1.798,3.338,6.972
