Nearest_0.1,1,2,4,8,16,32
160x90,0.037,0.075,0.128,0.236,0.454,0.89
160x100,0.043,0.085,0.134,0.253,0.495,0.997
160x120,0.053,0.101,0.157,0.296,0.582,1.156
320x180,0.147,0.293,0.4,0.796,1.559,3.07
320x200,0.123,0.304,0.438,0.855,1.688,3.418
320x240,0.142,0.308,0.511,1.01,2.032,4.047
480x270,0.262,0.65,0.869,1.765,3.547,7.133
480x300,0.245,0.694,0.97,1.961,3.939,7.944
480x360,0.203,0.569,0.809,1.631,3.422,6.619
640x360,0.198,0.596,0.808,1.613,3.306,6.836
640x400,0.22,0.626,0.884,1.815,3.717,7.296
640x480,0.213,0.616,0.869,1.735,3.714,7.147
800x450,0.25,0.737,1.009,2.16,4.231,8.375
800x500,0.223,0.627,0.911,1.959,3.965,7.586
800x600,0.24,0.705,1.155,2.103,3.905,8.229
1024x576,0.615,0.829,1.651,3.314,6.677,13.245
1024x640,0.631,0.832,1.655,3.34,6.68,13.339
1024x768,0.655,0.845,1.683,3.417,6.966,13.672
1280x720,0.655,0.847,1.682,3.568,7.028,13.653
1280x800,0.638,0.84,1.628,3.639,6.965,13.498
1280x960,0.806,1.207,2.405,4.889,9.656,19.327
1440x900,0.817,1.207,2.429,4.828,9.675,19.355
1440x1080,0.828,1.273,2.595,5.157,10.221,19.905
1920x1080,1.172,1.625,3.552,6.86,13.393,26.226
