size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32
14400,160x90,342,412,656,1000,1788,3440,,14400,160x90,219,283,474,798,1532,3159,,14400,160x90,633,1201,1709,3136,11845,14846,,14400,160x90,450,633,1101,1951,4073,8434,,14400,160x90,327,504,919,1749,3817,8153,,14400,160x90,679,1169,1898,3997,9986,17187,,14400,160x90,2534,4820,9470,18637,36890,73486,,14400,160x90,2411,4691,9288,18435,36634,73205,,14400,160x90,5177,10438,20954,42015,83350,167890
16000,160x100,361,431,696,1102,1933,3838,,16000,160x100,237,314,514,848,1702,3462,,16000,160x100,777,1293,1741,3357,12225,15563,,16000,160x100,453,630,1109,1982,4101,8531,,16000,160x100,329,513,927,1728,3870,8155,,16000,160x100,663,1217,1901,4060,10033,17134,,16000,160x100,2478,4712,9370,18466,36071,71829,,16000,160x100,2354,4595,9188,18212,35840,71453,,16000,160x100,4997,10334,20752,42193,81584,167409
19200,160x120,370,517,774,1153,2187,4247,,19200,160x120,248,360,563,961,1924,4025,,19200,160x120,792,1326,1996,3753,12575,16326,,19200,160x120,451,697,1155,1943,4100,8425,,19200,160x120,329,540,944,1751,3837,8203,,19200,160x120,589,1184,1934,4033,9667,17003,,19200,160x120,2101,4022,7814,15228,29919,59592,,19200,160x120,1979,3865,7603,15036,29656,59370,,19200,160x120,4460,9196,18428,36739,73728,148381
43200,240x180,428,602,860,1250,2396,4398,,43200,240x180,276,427,625,1012,1978,4421,,43200,240x180,767,1385,1985,3721,12631,16497,,43200,240x180,523,796,1249,2066,4362,8629,,43200,240x180,371,621,1014,1828,3944,8652,,43200,240x180,640,1256,1960,4062,9114,17267,,43200,240x180,2185,4129,7916,15333,30303,59719,,43200,240x180,2033,3954,7681,15095,29885,59742,,43200,240x180,4485,9069,18058,37136,73364,148852
57600,320x180,485,622,817,1196,2115,3708,,57600,320x180,301,415,568,934,1741,3511,,57600,320x180,706,1265,1790,3266,11957,15074,,57600,320x180,594,842,1263,2106,4379,8610,,57600,320x180,410,635,1014,1844,4005,8413,,57600,320x180,590,1173,1929,4111,10325,17444,,57600,320x180,2668,5002,9615,18786,37034,73346,,57600,320x180,2484,4795,9366,18524,36660,73149,,57600,320x180,5085,10444,20888,42349,84708,169565
64000,320x200,503,670,894,1325,2242,4058,,64000,320x200,320,446,642,1051,2012,3767,,64000,320x200,700,1264,1895,3851,12831,16529,,64000,320x200,594,868,1303,2215,4360,8785,,64000,320x200,411,644,1051,1941,4130,8494,,64000,320x200,620,1164,1968,4598,10486,18078,,64000,320x200,2613,4923,9461,18472,36116,72093,,64000,320x200,2430,4699,9209,18198,35886,71802,,64000,320x200,5001,10200,20781,42542,85093,167289
76800,320x240,538,696,955,1356,2586,4672,,76800,320x240,353,485,692,1128,2218,4416,,76800,320x240,749,1288,1991,3767,12783,16977,,76800,320x240,619,875,1326,2159,4526,8839,,76800,320x240,434,664,1063,1931,4158,8583,,76800,320x240,650,1211,1985,4074,9977,17765,,76800,320x240,2276,4191,7968,15517,30567,59754,,76800,320x240,2091,3980,7705,15289,30199,59498,,76800,320x240,4414,8981,18193,37164,72526,146898
129600,480x270,608,746,992,1367,2342,4222,,129600,480x270,376,509,725,1123,2204,3986,,129600,480x270,726,1227,1787,3912,12092,16185,,129600,480x270,703,949,1418,2289,4573,9257,,129600,480x270,471,712,1151,2045,4435,9021,,129600,480x270,748,1169,1911,4705,10435,18601,,129600,480x270,2792,5129,9813,19071,37482,74013,,129600,480x270,2560,4892,9546,18827,37344,73777,,129600,480x270,5182,10284,21079,43274,85160,171890
144000,480x300,582,762,948,1407,2473,4581,,144000,480x300,398,525,848,1231,2313,4432,,144000,480x300,754,1351,1878,3589,13048,16087,,144000,480x300,686,973,1372,2274,4600,9078,,144000,480x300,502,736,1272,2098,4440,8929,,144000,480x300,620,1233,1978,4219,11041,17725,,144000,480x300,2708,5031,9506,18507,36412,71968,,144000,480x300,2524,4794,9406,18331,36252,71819,,144000,480x300,4905,10041,21006,42080,84636,168804
172800,480x360,648,812,1054,1702,2762,5331,,172800,480x360,437,556,819,1592,2696,4988,,172800,480x360,806,1309,2595,3930,13059,20071,,172800,480x360,729,989,1422,2504,4682,9418,,172800,480x360,518,733,1187,2394,4616,9075,,172800,480x360,665,1259,2541,4182,10282,21141,,172800,480x360,2386,4301,8109,15822,30778,60628,,172800,480x360,2175,4045,7874,15712,30712,60285,,172800,480x360,4179,9264,18709,37763,74180,151092
230400,640x360,698,901,1080,1734,2736,4592,,230400,640x360,448,547,847,1355,2386,4216,,230400,640x360,709,1597,1918,3551,12308,15803,,230400,640x360,793,1106,1507,2624,4975,9446,,230400,640x360,543,752,1274,2245,4625,9070,,230400,640x360,650,1495,2048,4272,10563,18345,,230400,640x360,2877,5297,9846,19301,37867,74512,,230400,640x360,2627,4943,9613,18922,37517,74136,,230400,640x360,5049,11075,21025,42677,84491,168978
