size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32
14400,160x90,280,297,422,554,666,784,,14400,160x90,155,167,245,309,384,506,,14400,160x90,175,182,186,235,339,566,,14400,160x90,278,293,415,538,628,699,,14400,160x90,153,163,238,293,346,421,,14400,160x90,44,55,44,61,85,138,,14400,160x90,313,373,584,884,1331,2113,,14400,160x90,188,243,407,639,1049,1835,,14400,160x90,233,421,772,1484,2950,5790
19200,160x120,280,360,445,546,689,792,,19200,160x120,158,201,262,324,409,571,,19200,160x120,168,185,195,259,401,651,,19200,160x120,278,356,437,527,643,689,,19200,160x120,156,197,254,305,363,468,,19200,160x120,42,52,47,72,117,157,,19200,160x120,310,428,590,841,1280,1972,,19200,160x120,188,269,407,619,1000,1751,,19200,160x120,212,373,692,1335,2647,5164
25344,176x144,296,374,508,631,716,1006,,25344,176x144,169,226,303,404,538,567,,25344,176x144,201,221,226,790,436,1754,,25344,176x144,285,359,488,592,648,871,,25344,176x144,158,211,283,365,470,432,,25344,176x144,52,61,56,558,101,1162,,25344,176x144,313,425,629,894,1236,2056,,25344,176x144,186,277,424,667,1058,1617,,25344,176x144,202,366,659,1781,2484,5954
43200,240x180,357,476,579,644,850,1276,,43200,240x180,201,267,350,454,605,846,,43200,240x180,171,193,262,1042,483,874,,43200,240x180,355,470,566,614,784,1139,,43200,240x180,199,261,337,424,539,709,,43200,240x180,52,61,95,827,165,318,,43200,240x180,385,541,718,926,1415,2410,,43200,240x180,229,332,489,736,1170,1980,,43200,240x180,214,383,740,2095,2744,5403
57600,320x180,419,523,608,742,1002,1176,,57600,320x180,242,307,374,479,516,783,,57600,320x180,179,203,257,324,497,1327,,57600,320x180,416,516,595,715,940,1045,,57600,320x180,239,300,361,452,454,652,,57600,320x180,50,68,95,127,194,812,,57600,320x180,452,596,763,1059,1638,2450,,57600,320x180,275,380,529,796,1152,2057,,57600,320x180,237,435,824,1550,3087,6504
76800,320x240,454,546,624,780,1140,1395,,76800,320x240,270,344,398,554,767,861,,76800,320x240,169,203,273,1082,1103,974,,76800,320x240,451,539,609,747,1067,1238,,76800,320x240,267,337,383,521,694,704,,76800,320x240,50,60,106,862,759,386,,76800,320x240,481,611,761,1058,1698,2510,,76800,320x240,297,409,535,832,1325,1976,,76800,320x240,215,382,748,2121,3316,5449
129600,480x270,524,614,698,915,1043,1735,,129600,480x270,326,394,494,735,815,1291,,129600,480x270,215,241,305,415,716,1578,,129600,480x270,521,606,682,882,971,1582,,129600,480x270,323,386,478,702,743,1138,,129600,480x270,86,103,140,198,387,1047,,129600,480x270,556,686,850,1226,1668,2986,,129600,480x270,358,466,646,1046,1440,2542,,129600,480x270,271,474,870,1625,3263,6730
172800,480x360,557,653,732,915,1421,1536,,172800,480x360,334,422,563,812,907,1507,,172800,480x360,204,257,372,494,815,1768,,172800,480x360,552,644,714,875,1334,1352,,172800,480x360,329,413,545,772,820,1323,,172800,480x360,71,112,203,263,454,1117,,172800,480x360,583,715,865,1186,1964,2623,,172800,480x360,360,484,696,1083,1450,2594,,172800,480x360,237,434,847,1529,3015,6163
230400,640x360,623,759,752,1083,1298,2149,,230400,640x360,361,479,655,793,1126,1821,,230400,640x360,234,284,362,1460,1302,1577,,230400,640x360,620,751,736,1049,1223,1992,,230400,640x360,358,471,639,759,1051,1664,,230400,640x360,106,148,202,1263,997,1074,,230400,640x360,655,831,904,1393,1921,3397,,230400,640x360,393,551,807,1103,1749,3069,,230400,640x360,294,516,933,2691,3856,6861
307200,640x480,606,801,1016,1164,1625,2601,,307200,640x480,382,486,687,955,1436,2250,,307200,640x480,229,307,408,1319,1737,2519,,307200,640x480,601,792,997,1122,1535,2410,,307200,640x480,377,477,668,913,1346,2059,,307200,640x480,119,165,240,1102,1394,1934,,307200,640x480,632,863,1148,1433,2165,3681,,307200,640x480,408,548,819,1224,1976,3330,,307200,640x480,284,488,882,2371,3972,7005
360000,800x450,680,808,878,1412,2238,2963,,360000,800x450,413,534,772,968,1521,2732,,360000,800x450,250,547,866,1535,1822,5227,,360000,800x450,675,796,855,1363,2134,2748,,360000,800x450,408,522,749,919,1417,2517,,360000,800x450,117,405,693,1294,1445,4589,,360000,800x450,710,876,1023,1707,2831,4152,,360000,800x450,443,602,917,1263,2114,3921,,360000,800x450,303,773,1420,2719,4322,10255
480000,800x600,670,820,1388,1192,2343,3431,,480000,800x600,428,722,899,1467,1945,3069,,480000,800x600,829,386,792,859,2835,4165,,480000,800x600,664,806,1360,1132,2213,3164,,480000,800x600,422,708,871,1407,1815,2802,,480000,800x600,692,233,599,589,2402,3394,,480000,800x600,694,878,1512,1442,2845,4437,,480000,800x600,452,780,1023,1717,2447,4075,,480000,800x600,854,558,1244,1868,4975,8454
655360,1024x640,776,936,1263,1704,3298,3990,,655360,1024x640,568,812,1030,1451,2555,4462,,655360,1024x640,307,468,1086,1239,2772,4458,,655360,1024x640,769,919,1230,1635,3152,3688,,655360,1024x640,561,795,997,1382,2409,4160,,655360,1024x640,179,316,891,968,2325,3663,,655360,1024x640,804,1001,1402,1986,3865,5122,,655360,1024x640,596,877,1169,1733,3122,5594,,655360,1024x640,369,686,1624,2403,5256,9549
786432,1024x768,785,973,1685,1799,2597,5046,,786432,1024x768,582,928,1141,1678,2937,5418,,786432,1024x768,501,697,731,1412,4647,8773,,786432,1024x768,776,954,1646,1718,2428,4699,,786432,1024x768,573,909,1102,1597,2768,5071,,786432,1024x768,363,547,525,1109,4139,7874,,786432,1024x768,806,1026,1798,2029,3060,5973,,786432,1024x768,603,981,1254,1908,3400,6345,,786432,1024x768,526,870,1166,2382,6716,13043
921600,1280x720,855,955,1651,1851,3485,5714,,921600,1280x720,629,862,1195,1752,3081,5978,,921600,1280x720,810,781,743,3040,5029,5766,,921600,1280x720,845,935,1612,1769,3317,5370,,921600,1280x720,619,842,1156,1670,2913,5634,,921600,1280x720,684,631,549,2773,4603,5007,,921600,1280x720,881,1014,1779,2111,4010,6766,,921600,1280x720,655,921,1323,2012,3606,7030,,921600,1280x720,866,999,1287,4206,7498,10751
1024000,1280x800,821,1126,1644,2460,3074,5789,,1024000,1280x800,686,868,1580,1909,3655,7074,,1024000,1280x800,635,520,1202,2077,4646,7650,,1024000,1280x800,811,1105,1601,2371,2889,5413,,1024000,1280x800,676,847,1537,1820,3470,6698,,1024000,1280x800,495,375,1002,1797,4200,6835,,1024000,1280x800,846,1187,1773,2724,3604,6851,,1024000,1280x800,711,929,1709,2173,4185,8136,,1024000,1280x800,683,742,1749,3237,7119,12600
