size,image_quality,1,2,4,8,16,32
14400,160x90,68,67,68,68,68,69
19200,160x120,68,68,69,68,68,68
25344,176x144,68,69,67,69,69,69
43200,240x180,69,69,69,68,72,71
57600,320x180,69,67,69,69,68,70
76800,320x240,67,69,68,69,69,72
129600,480x270,69,69,70,70,70,75
172800,480x360,69,67,69,69,71,73
230400,640x360,68,68,70,69,72,76
307200,640x480,69,69,69,70,72,80
360000,800x450,68,70,68,74,80,89
480000,800x600,68,70,71,72,88,97
655360,1024x640,68,70,72,78,81,122
786432,1024x768,70,68,70,75,91,131
921600,1280x720,70,69,71,84,97,142
1024000,1280x800,67,69,70,86,99,146
1228800,1280x960,69,71,73,95,117,154
