resolution/frame,1,2,4,8,16,32
160x90,145.7384,151.77917,143.56311,152.00366,164.94031,251.45178
160x100,138.9928,140.47083,144.05103,151.34216,164.91003,246.974
160x120,138.74988,140.52429,145.42346,151.52649,165.87744,253.07947
320x180,139.8562,141.18738,146.33313,213.53259,227.66125,324.31396
320x200,139.58972,141.65833,145.28149,213.6311,230.77283,325.05334
320x240,140.41931,141.52112,146.10193,215.55115,232.00134,321.99866
480x270,140.00452,142.33362,206.07141,215.70959,296.07605,397.1416
480x300,140.15527,142.85315,207.85913,218.72339,295.27844,399.97424
480x360,140.14819,143.59119,208.96716,276.34619,296.33704,453.85596
640x360,137.57031,203.12708,209.16211,282.06909,362.91956,465.69543
640x400,141.31836,203.58899,207.67981,283.4176,363.94336,464.38599
640x480,140.84729,203.94336,209.87549,286.61707,370.69788,510.23877
800x450,141.74902,199.17273,271.40039,282.04187,428.77173,519.12524
800x500,141.79797,199.03577,268.04187,285.27856,437.37,516.32178
800x600,204.05188,205.9696,271.90527,351.2666,435.5896,512.34766
1024x576,202.26367,208.27783,278.75159,360.05383,476.52039,566.64282
1024x640,209.58203,207.71216,274.86157,411.10693,506.30811,581.81799
1024x768,212.20068,270.45947,283.75854,414.25623,507.96301,586.06104
1280x720,206.37415,271.73413,347.91577,427.49402,495.28308,585.89148
1280x800,215.08594,267.89636,339.69421,438.81445,517.85376,597.90906
1280x960,215.36951,272.09485,345.34558,469.20996,568.29199,664.54712
1440x900,214.8363,272.31689,404.67773,500.41663,570.90576,672.83105
1440x1080,277.64478,279.06482,416.50269,500.62183,572.0238,638.12842
1920x1080,271.0177,345.62085,454.9082,503.08997,574.42249,688.41003
