size,image_quality,1,2,4,8,16,32
14400,160x90,692,1272,1679,3147,11814,14837
16000,160x100,733,1167,1728,3321,12211,16156
19200,160x120,698,1244,1893,3616,12626,16380
43200,240x180,658,1311,1941,3677,12652,16422
57600,320x180,627,1161,1738,3260,11956,15035
64000,320x200,783,1637,1873,3442,12321,15978
76800,320x240,738,1354,1983,3728,13645,16533
129600,480x270,741,1216,1799,3312,12060,15727
144000,480x300,715,1252,1937,3593,12379,16070
172800,480x360,797,1373,2157,3917,14156,18414
230400,640x360,754,1299,1944,3395,12317,15914
256000,640x400,706,1295,1908,4079,13363,17462
307200,640x480,852,1415,2082,4449,13582,21476
360000,800x450,795,1424,1985,4167,12499,17438
400000,800x500,788,1401,2118,3838,13069,19306
480000,800x600,898,1445,2737,4208,13867,20511
589824,1024x576,1144,2049,2116,3931,13575,17996
655360,1024x640,812,2621,3149,4524,14567,21368
786432,1024x768,953,1543,4085,5490,14193,21368
921600,1280x720,935,1736,2303,5169,14472,21627
1024000,1280x800,902,1827,2675,5630,15362,23675
1228800,1280x960,1057,2092,3149,7344,16992,22525
1296000,1440x900,947,1896,2468,4884,15703,26014
1555200,1440x1080,1789,2229,4442,6252,17218,28909
2073600,1920x1080,1053,1774,4278,7286,18023,29459
